0.12,2020.0
0.226,2041.0
0.339,2253.0
0.457,2360.0
0.784,2455.0
0.886,2613.0
0.998,2909.0
1.088,2932.0
1.2,3145.0
1.295,3146.0
1.387,3182.0
1.492,3245.0
1.574,3576.0
1.673,3994.0
1.894,3997.0
2.023,4145.0
2.131,4305.0
2.236,4447.0
2.342,4451.0
2.439,4630.0
2.541,4903.0
2.654,4969.0
2.868,4994.0
2.967,5110.0
3.061,5146.0
3.177,5267.0
3.29,5376.0
3.613,5471.0
3.801,5624.0
3.904,5667.0
4.008,5718.0
4.114,5737.0
4.224,5841.0
4.333,5929.0
4.505,6041.0
4.736,6050.0
4.842,6144.0
4.947,6174.0
5.054,6191.0
5.166,6391.0
5.368,6426.0
5.604,6491.0
5.705,6606.0
5.807,6647.0
5.907,6659.0
5.997,6766.0
6.115,6772.0
6.344,6999.0
6.547,7012.0
6.793,7054.0
6.896,7229.0
7.144,7254.0
7.251,7342.0
7.58,7466.0
7.695,7532.0
7.799,7580.0
8.152,7608.0
8.249,7642.0
8.494,7727.0
8.737,7740.0
8.856,7767.0
8.963,7877.0
9.081,7890.0
9.315,7988.0
9.708,8039.0
9.981,8114.0
10.231,8127.0
10.468,8175.0
10.719,8186.0
10.846,8255.0
10.988,8288.0
11.105,8302.0
11.487,8360.0
11.872,8401.0
12.253,8553.0
13.166,8554.0
13.295,8575.0
13.677,8593.0
13.803,8610.0
13.92,8662.0
14.061,8714.0
14.203,8720.0
14.328,8761.0
14.736,8838.0
14.861,8843.0
14.994,8845.0
15.138,9077.0
15.681,9203.0
16.497,9213.0
16.769,9236.0
17.044,9261.0
17.329,9266.0
17.855,9267.0
17.977,9293.0
18.23,9305.0
18.371,9346.0
18.761,9363.0
18.916,9366.0
19.056,9383.0
19.204,9411.0
19.34,9416.0
19.612,9443.0
20.196,9472.0
20.615,9478.0
21.308,9491.0
21.437,9560.0
22.12,9606.0
22.519,9631.0
22.786,9637.0
23.73,9638.0
23.992,9645.0
24.12,9698.0
24.242,9743.0
24.381,9798.0
24.942,9817.0
25.893,9851.0
26.027,9867.0
26.847,9871.0
27.396,9872.0
27.821,9882.0
27.967,9895.0
28.405,9964.0
29.664,9993.0
30.071,9995.0
30.348,10016.0
30.496,10022.0
31.64,10046.0
32.953,10049.0
33.106,10057.0
33.837,10059.0
33.976,10064.0
34.249,10074.0
35.27,10094.0
35.688,10098.0
35.836,10116.0
36.262,10122.0
36.398,10134.0
36.699,10152.0
37.557,10170.0
37.704,10185.0
37.863,10210.0
38.415,10243.0
38.824,10257.0
39.498,10265.0
39.78,10288.0
41.218,10327.0
41.347,10407.0
41.61,10474.0
42.596,10546.0
42.996,10550.0
45.871,10600.0
46.029,10602.0
46.312,10620.0
46.728,10642.0
47.14,10659.0
49.048,10687.0
50.852,10688.0
51.557,10693.0
58.637,10694.0
58.775,10707.0
59.34,10731.0
60.512,10737.0
62.264,10742.0
62.844,10744.0
63.126,10758.0
64.402,10777.0
65.599,10789.0
67.01,10794.0
67.441,10809.0
68.407,10812.0
70.146,10841.0
71.021,10853.0
72.631,10865.0
73.788,10888.0
77.828,10894.0
77.977,10941.0
84.082,10954.0
88.69,10957.0
89.101,10964.0
94.23,10967.0
96.59,10975.0
97.911,10985.0
98.905,10991.0
99.469,11010.0
104.47,11013.0
105.069,11014.0
106.056,11015.0
108.762,11025.0
110.085,11049.0
110.231,11052.0
111.642,11078.0
114.246,11084.0
119.529,11091.0
119.825,11114.0
122.698,11144.0
123.275,11169.0
124.431,11180.0
126.0,11193.0
127.871,11205.0
130.887,11231.0
137.493,11234.0
140.935,11235.0
142.359,11237.0
181.983,11247.0
190.936,11251.0
193.453,11252.0
193.723,11258.0
196.81,11259.0
198.357,11266.0
213.569,11269.0
216.438,11284.0
238.768,11288.0
243.694,11295.0
245.332,11300.0
245.883,11301.0
251.139,11304.0
251.96,11306.0
255.306,11308.0
274.649,11316.0
300.029,11316.0
