0.122,1473.0
0.232,1847.0
0.333,2051.0
0.434,2131.0
0.524,2513.0
0.628,3047.0
0.86,3190.0
0.966,3279.0
1.075,3496.0
1.148,3635.0
1.256,4069.0
1.358,4162.0
1.456,4183.0
1.554,4412.0
1.651,4634.0
1.752,4771.0
1.88,4772.0
1.989,4921.0
2.217,5014.0
2.339,5028.0
2.445,5075.0
2.56,5188.0
2.659,5301.0
2.886,5367.0
2.994,5409.0
3.097,5586.0
3.213,5670.0
3.324,5850.0
3.553,5995.0
3.671,6121.0
3.914,6140.0
4.047,6143.0
4.161,6184.0
4.269,6257.0
4.383,6315.0
4.493,6317.0
4.599,6366.0
4.712,6385.0
4.946,6511.0
5.181,6528.0
5.3,6545.0
5.409,6811.0
5.524,6860.0
5.644,6957.0
5.756,6996.0
5.864,7057.0
5.99,7245.0
6.224,7383.0
6.328,7413.0
6.432,7424.0
6.533,7483.0
6.639,7523.0
6.758,7590.0
6.869,7637.0
7.123,7771.0
7.232,7783.0
7.443,7971.0
7.925,8093.0
8.052,8102.0
8.161,8189.0
8.278,8262.0
8.505,8328.0
8.745,8364.0
8.972,8411.0
9.092,8532.0
9.334,8560.0
9.579,8646.0
9.709,8667.0
9.968,8753.0
10.351,8805.0
10.602,8832.0
10.859,8878.0
10.98,8896.0
11.127,8915.0
11.253,9032.0
11.383,9084.0
11.634,9134.0
11.894,9235.0
12.147,9290.0
12.411,9353.0
13.073,9363.0
13.203,9440.0
13.438,9470.0
13.836,9486.0
13.993,9520.0
14.376,9532.0
14.621,9537.0
14.75,9591.0
14.889,9635.0
15.564,9637.0
15.687,9641.0
15.961,9664.0
16.589,9672.0
16.734,9678.0
17.028,9723.0
17.151,9735.0
17.416,9805.0
17.549,9824.0
18.063,9858.0
18.203,9910.0
18.473,9914.0
18.612,9930.0
18.753,9945.0
18.887,9956.0
19.026,9997.0
19.161,10017.0
19.428,10097.0
19.699,10126.0
19.827,10137.0
19.966,10171.0
20.101,10204.0
20.902,10207.0
21.288,10213.0
21.421,10222.0
21.57,10245.0
22.088,10307.0
22.351,10341.0
23.381,10349.0
23.508,10359.0
23.635,10386.0
24.284,10416.0
24.98,10423.0
25.669,10430.0
26.208,10456.0
26.47,10457.0
27.025,10495.0
27.419,10496.0
27.955,10507.0
28.221,10532.0
28.367,10537.0
28.773,10541.0
29.581,10545.0
30.611,10547.0
30.88,10548.0
31.021,10549.0
31.294,10553.0
31.677,10557.0
32.222,10566.0
32.635,10580.0
33.187,10590.0
33.314,10598.0
33.458,10625.0
34.687,10648.0
36.879,10684.0
37.008,10713.0
37.952,10718.0
40.235,10729.0
40.378,10744.0
40.913,10755.0
42.818,10766.0
45.033,10767.0
45.579,10775.0
46.413,10779.0
47.416,10798.0
50.159,10823.0
52.755,10844.0
55.219,10845.0
56.441,10846.0
56.697,10856.0
59.67,10891.0
70.972,10909.0
71.38,10911.0
75.488,10915.0
76.681,10922.0
80.303,10924.0
300.098,10924.0
